transaction_id,customer_age,sender_country,recipient_country,risk_segment,account_age_days,account_balance,avg_transaction_amount,transaction_amount,transaction_type,device_type,previous_failed_attempts,transactions_last_24h,days_since_last_transaction,time_by_greenwich,is_fraud
28213,40,UAE,Russia,low,804,33411.96,859.81,1029.83,card_payment,mobile,0,2,13,2026-01-01 07:01:29,0
28214,20,Russia,Russia,low,364,27114.41,592.98,280.45,cash_withdrawal,pos_terminal,0,0,43,2026-01-01 23:13:31,0
28215,31,Turkey,Russia,low,2753,50103.44,954.74,1212.43,online_transfer,desktop,0,3,26,2026-01-01 07:39:25,0
28216,37,UAE,Turkey,low,2991,23435.66,2005.23,1970.27,online_transfer,mobile,0,1,1,2026-01-01 20:40:36,0
28217,64,Russia,Russia,low,834,12121.98,1611.63,422.77,card_payment,mobile,0,3,1,2026-01-01 09:06:36,0
28218,52,UAE,Russia,low,3069,26826.97,1683.95,3077.48,card_payment,mobile,1,2,13,2026-01-01 14:56:42,0
28219,34,China,Turkey,low,2678,17884.19,1784.3,1456.69,online_transfer,mobile,0,0,58,2026-01-01 07:48:44,0
28220,59,Germany,Turkey,low,380,19908.03,3434.42,8735.68,online_transfer,atm,1,6,58,2026-01-01 11:05:28,1
28221,73,Germany,Turkey,low,1046,31803.59,1651.37,2192.51,card_payment,mobile,0,3,49,2026-01-01 20:30:15,0
28222,71,Russia,Russia,low,3560,32892.97,4026.6,2999.05,card_payment,mobile,0,1,25,2026-01-01 14:33:24,0
28223,21,Russia,China,low,3625,5210.07,1951.18,467.05,bill_payment,mobile,0,3,4,2026-01-01 08:31:29,0
28224,29,Russia,Russia,low,362,37694.2,838.89,453.67,card_payment,mobile,1,8,48,2026-01-01 14:35:14,0
28225,40,UAE,Germany,medium,1136,126845.64,848.05,12637.78,online_transfer,atm,0,1,22,2026-01-01 00:26:52,1
28226,62,China,Kazakhstan,low,1876,25022.04,2160.83,7722.48,bill_payment,desktop,1,3,27,2026-01-01 14:03:13,0
28227,63,Russia,Russia,medium,185,64287.83,710.27,961.71,online_transfer,desktop,0,5,58,2026-01-01 08:36:41,0
28228,59,Kazakhstan,Russia,low,1152,27159.92,8513.5,6290.18,card_payment,atm,0,4,35,2026-01-01 05:33:52,0
28229,36,Germany,Kazakhstan,low,1410,21376.96,3739.65,2641.87,card_payment,mobile,0,2,29,2026-01-01 13:43:46,0
28230,71,Russia,Unknown,low,1406,18899.38,1980.5,1377.93,bill_payment,mobile,0,3,0,2026-01-01 23:57:33,0
28231,52,Russia,Germany,low,1788,120392.16,385.12,278.26,online_transfer,desktop,0,3,9,2026-01-01 10:47:17,0
28232,21,Turkey,UAE,low,1350,55316.27,9672.4,25719.0,online_transfer,mobile,0,5,1,2026-01-01 19:32:09,0
28233,71,Russia,Russia,low,1406,18899.38,1980.5,1994.48,online_transfer,atm,0,4,8,2026-01-01 19:01:04,0
28234,66,UAE,UAE,low,318,63555.93,1889.39,15227.45,online_transfer,desktop,2,2,5,2026-01-01 04:29:11,0
28235,42,Turkey,Germany,low,2293,68167.77,1310.87,591.85,bill_payment,mobile,0,2,40,2026-01-01 23:45:10,0
28236,18,Russia,Russia,low,1246,39898.57,1167.89,11135.49,bill_payment,pos_terminal,1,1,13,2026-01-01 11:22:24,0
28237,67,Russia,Turkey,low,893,77327.91,1971.16,1678.98,card_payment,pos_terminal,0,4,48,2026-01-01 05:38:33,0
28238,34,Kazakhstan,Turkey,low,790,16753.91,1831.49,12347.8,online_transfer,desktop,0,2,28,2026-01-01 17:37:41,1
28239,66,Russia,Germany,low,2917,33282.47,1340.47,4091.26,online_transfer,mobile,2,4,1,2026-01-01 22:13:02,0
28240,29,UAE,Kazakhstan,low,2837,28766.47,881.92,724.66,bill_payment,desktop,0,3,28,2026-01-01 02:16:03,0
28241,33,Russia,Kazakhstan,low,2891,35248.98,1032.52,290.79,card_payment,mobile,1,3,58,2026-01-01 18:55:29,0
28242,58,UAE,Russia,medium,2156,4387.15,1993.79,18829.28,cash_withdrawal,mobile,0,6,30,2026-01-01 02:12:25,1
28243,70,Russia,Unknown,low,2912,15614.01,1493.1,2704.39,online_transfer,desktop,1,4,33,2026-01-01 08:40:01,0
28244,20,Russia,Russia,medium,3268,106463.12,1406.04,1233.07,cash_withdrawal,mobile,0,6,48,2026-01-01 13:32:14,0
28245,54,Kazakhstan,Russia,medium,214,73126.5,1379.29,49259.01,card_payment,atm,1,1,15,2026-01-01 14:45:20,1
28246,68,Turkey,China,low,1835,24478.51,446.88,221.68,cash_withdrawal,mobile,1,1,8,2026-01-01 19:35:56,0
28247,40,China,Russia,medium,3001,12557.82,1043.92,1156.67,card_payment,mobile,0,2,29,2026-01-01 19:26:06,0
28248,40,Turkey,Russia,low,3600,15486.12,525.53,575.48,online_transfer,desktop,0,6,12,2026-01-01 14:32:44,0
28249,54,Kazakhstan,Russia,low,1128,21183.81,4482.72,5584.28,cash_withdrawal,mobile,1,6,1,2026-01-01 12:29:19,0
28250,18,Russia,Russia,low,3391,3071.73,1037.32,420.81,cash_withdrawal,mobile,0,2,34,2026-01-01 15:14:41,0
28251,33,Russia,UAE,medium,1982,63655.42,5763.49,1698.23,online_transfer,pos_terminal,0,2,28,2026-01-01 15:14:15,0
28252,52,Kazakhstan,Unknown,medium,1841,23104.04,3033.34,3922.61,card_payment,desktop,1,2,53,2026-01-01 22:33:03,0
28253,33,Germany,Russia,low,2922,6591.13,795.03,508.1,card_payment,atm,0,8,23,2026-01-01 14:30:47,0
28254,43,Russia,Russia,low,3214,8820.83,675.32,1469.03,card_payment,atm,0,5,5,2026-01-01 18:49:10,0
28255,52,Russia,Russia,medium,1035,52717.26,4382.97,1843.3,card_payment,desktop,0,2,38,2026-01-01 09:40:33,0
28256,74,China,Turkey,low,1347,70224.63,2887.23,1681.66,card_payment,atm,0,4,30,2026-01-01 13:54:38,0
28257,46,Russia,Kazakhstan,low,560,18987.08,2360.71,2288.87,card_payment,desktop,1,3,35,2026-01-01 14:01:46,0
28258,67,Russia,Russia,low,863,48368.16,1383.27,6818.76,card_payment,mobile,0,4,58,2026-01-01 18:48:38,0
28259,43,Turkey,UAE,low,2754,44857.68,1362.54,2299.95,card_payment,mobile,0,3,41,2026-01-01 19:37:43,0
28260,31,Germany,Turkey,low,2658,44055.46,2307.35,1122.96,online_transfer,pos_terminal,0,6,27,2026-01-01 05:29:46,0
28261,61,Turkey,Turkey,low,359,30389.45,1818.9,449.98,online_transfer,mobile,1,2,3,2026-01-01 04:03:29,0
28262,20,Russia,Unknown,low,945,35104.43,1303.21,478.95,online_transfer,mobile,0,4,23,2026-01-01 10:16:12,0
28263,54,Russia,Russia,high,2958,112531.25,992.45,494.74,online_transfer,pos_terminal,0,3,21,2026-01-01 23:15:32,0
28264,21,Russia,Russia,low,3270,21809.71,1617.16,637.42,online_transfer,desktop,0,4,13,2026-01-01 15:28:44,0
28265,72,Germany,China,low,1243,10515.72,2035.85,2352.85,bill_payment,atm,0,1,28,2026-01-01 02:04:47,0
28266,43,Russia,UAE,low,3207,44662.37,1258.93,475.98,card_payment,mobile,0,3,32,2026-01-01 03:34:50,0
28267,20,Russia,Russia,low,364,27114.41,592.98,2654.13,online_transfer,desktop,0,3,47,2026-01-01 18:16:05,1
28268,40,Russia,Russia,medium,52,21889.15,6817.78,4727.22,online_transfer,desktop,1,2,7,2026-01-01 14:38:00,0
28269,31,Russia,UAE,medium,1399,21387.06,2430.34,3097.52,online_transfer,mobile,0,7,29,2026-01-01 02:38:51,0
28270,44,Russia,Russia,low,3435,19542.49,1012.7,3244.3,online_transfer,mobile,0,2,19,2026-01-01 20:36:22,0
28271,19,Kazakhstan,Russia,medium,2333,26371.72,590.73,2122.68,cash_withdrawal,atm,0,3,24,2026-01-01 18:41:17,0
28272,52,Russia,Unknown,low,772,53709.46,2936.72,2337.57,cash_withdrawal,mobile,0,4,54,2026-01-01 12:17:05,0
28273,72,Russia,Kazakhstan,low,2028,95043.83,621.42,214.14,card_payment,mobile,1,7,10,2026-01-01 09:19:33,0
28274,18,Turkey,Russia,medium,1873,27307.87,3494.94,4285.44,online_transfer,desktop,0,4,38,2026-01-01 08:17:40,1
28275,18,Russia,Unknown,medium,204,18489.36,509.22,987.15,card_payment,pos_terminal,0,3,58,2026-01-01 16:16:25,0
28276,27,Russia,Russia,low,3047,12564.83,1978.31,2340.26,cash_withdrawal,mobile,1,5,23,2026-01-01 03:39:14,0
28277,25,Russia,China,high,2090,40564.54,1065.97,1049.69,bill_payment,desktop,0,3,22,2026-01-01 10:35:20,0
28278,30,Kazakhstan,UAE,medium,3205,36032.07,972.03,2504.23,cash_withdrawal,pos_terminal,0,4,38,2026-01-01 20:04:45,0
28279,66,UAE,Turkey,low,1096,50602.8,2636.02,7106.95,online_transfer,atm,1,2,50,2026-01-01 00:56:13,0
28280,21,Russia,China,low,2162,8732.19,1422.14,18711.79,card_payment,mobile,0,4,18,2026-01-01 22:23:00,0
28281,49,UAE,Kazakhstan,low,69,41883.76,2056.24,24380.46,bill_payment,atm,0,4,50,2026-01-01 05:27:22,1
28282,23,Kazakhstan,Russia,low,1308,9103.78,727.9,1749.45,cash_withdrawal,mobile,1,1,19,2026-01-01 13:57:07,0
28283,57,UAE,Russia,low,2374,8461.61,4346.15,14004.45,online_transfer,desktop,0,1,11,2026-01-01 09:49:06,0
28284,26,China,Russia,medium,268,47187.81,395.21,1866.61,bill_payment,mobile,1,4,30,2026-01-01 14:42:30,0
28285,41,Russia,Russia,low,2726,60550.3,1824.79,326.38,online_transfer,mobile,0,2,44,2026-01-01 06:53:40,0
28286,35,Russia,Kazakhstan,low,2470,22819.71,2500.65,35268.76,crypto_transfer,mobile,0,6,45,2026-01-01 06:50:01,1
28287,43,Russia,Russia,medium,2532,10177.58,1853.77,723.22,cash_withdrawal,mobile,1,4,11,2026-01-01 13:17:04,0
28288,64,Russia,Kazakhstan,medium,262,72794.52,1035.8,475.92,card_payment,atm,0,2,51,2026-01-01 12:17:30,0
28289,44,Russia,China,low,3315,29725.16,1139.72,10054.36,card_payment,desktop,0,5,11,2026-01-01 14:46:34,1
28290,33,China,Turkey,medium,465,103469.42,567.75,1377.15,card_payment,mobile,0,5,39,2026-01-01 17:21:30,0
28291,63,China,Russia,high,350,20559.21,1676.89,1256.24,card_payment,mobile,0,2,53,2026-01-01 11:21:13,0
28292,44,Russia,Russia,low,828,54224.04,2131.29,563.51,online_transfer,mobile,0,6,31,2026-01-01 06:49:32,0
28293,57,UAE,Russia,low,2936,17439.99,804.1,1446.96,card_payment,atm,1,1,12,2026-01-01 17:30:58,0
28294,71,Russia,Russia,medium,220,47051.38,3161.89,14248.85,bill_payment,pos_terminal,1,3,20,2026-01-01 16:58:20,0
28295,71,Russia,Russia,high,3529,39287.96,3305.43,2809.42,card_payment,mobile,0,1,46,2026-01-01 19:52:46,0
28296,54,Turkey,Russia,medium,2221,7209.43,1009.99,2193.68,card_payment,atm,0,5,29,2026-01-01 18:41:54,0
28297,42,Russia,China,low,1175,13879.2,1053.38,1263.0,bill_payment,atm,1,3,51,2026-01-01 20:38:38,0
28298,48,China,Kazakhstan,low,1431,11228.09,2620.63,6915.13,card_payment,mobile,0,3,42,2026-01-01 12:21:47,0
28299,70,Germany,Russia,low,3337,172297.6,1925.14,4301.36,card_payment,mobile,1,3,40,2026-01-01 05:50:03,0
28300,56,UAE,Russia,low,709,19470.18,1877.98,6933.58,card_payment,mobile,0,3,16,2026-01-01 15:45:49,0
28301,50,Russia,Russia,low,1893,44887.15,2717.83,1565.0,card_payment,desktop,0,1,26,2026-01-01 04:11:30,0
28302,34,Russia,Russia,low,3472,38540.78,560.52,306.37,card_payment,mobile,0,4,3,2026-01-01 09:12:11,0
28303,49,UAE,China,low,3542,16191.43,628.08,370.54,online_transfer,desktop,0,2,53,2026-01-01 01:07:10,0
28304,67,Russia,Kazakhstan,low,121,33644.17,1337.21,2558.99,card_payment,mobile,0,4,54,2026-01-01 11:54:13,0
28305,68,Kazakhstan,Russia,low,2744,40351.64,2103.34,8265.43,cash_withdrawal,desktop,0,3,32,2026-01-01 23:51:57,0
28306,62,Kazakhstan,Russia,medium,1357,9733.89,6015.4,5313.56,card_payment,pos_terminal,0,2,5,2026-01-01 13:00:41,0
28307,20,Russia,Russia,medium,634,21305.06,391.97,761.11,card_payment,pos_terminal,0,1,51,2026-01-01 23:11:32,0
28308,47,Turkey,Kazakhstan,medium,1210,38981.49,1646.92,1496.71,cash_withdrawal,atm,0,4,23,2026-01-01 01:11:49,0
28309,54,Russia,Kazakhstan,high,2774,24485.96,579.64,531.83,cash_withdrawal,mobile,0,3,4,2026-01-01 07:16:12,0
28310,30,Turkey,Russia,high,1951,183626.73,2900.4,13713.16,card_payment,mobile,0,3,1,2026-01-01 21:43:56,0
28311,47,Russia,Turkey,low,2006,62015.02,357.71,587.65,card_payment,pos_terminal,0,4,28,2026-01-01 19:15:57,0
28312,55,Kazakhstan,Russia,high,2792,37714.33,1169.81,569.17,online_transfer,mobile,2,2,15,2026-01-01 07:32:23,1
28313,71,Turkey,Russia,low,733,116270.39,1108.47,4360.95,online_transfer,mobile,0,4,53,2026-01-01 23:14:34,0
28314,33,Germany,Russia,high,1848,15280.78,1779.77,258.91,card_payment,desktop,1,3,32,2026-01-01 22:54:05,0
28315,71,China,Germany,medium,734,370143.26,720.37,1351.05,card_payment,desktop,1,1,23,2026-01-01 06:33:53,1
28316,54,Russia,Germany,high,1811,66549.86,1424.01,1493.24,bill_payment,mobile,1,3,21,2026-01-01 23:59:33,0
28317,49,China,Russia,low,2376,14005.17,778.58,1727.07,bill_payment,desktop,2,1,52,2026-01-01 11:01:00,0
28318,68,Russia,Turkey,medium,2327,19709.96,1086.09,799.37,card_payment,mobile,1,2,56,2026-01-01 11:53:08,0
28319,73,Russia,Turkey,low,3296,10728.02,278.85,170.42,card_payment,atm,0,2,30,2026-01-01 00:38:26,0
28320,18,Russia,Russia,low,368,49560.12,951.07,1627.29,online_transfer,atm,2,4,42,2026-01-01 02:01:02,0
28321,22,Russia,UAE,low,3099,27116.9,3688.08,8587.33,card_payment,mobile,0,1,30,2026-01-01 00:09:10,0
28322,72,Russia,Germany,low,2205,57021.56,140.51,117.93,card_payment,pos_terminal,0,4,7,2026-01-01 02:16:16,0
28323,57,Kazakhstan,Turkey,high,1268,16098.94,2686.54,20544.93,card_payment,mobile,2,2,27,2026-01-01 08:11:41,0
28324,27,Germany,Russia,low,1268,35644.4,1592.78,4546.06,card_payment,pos_terminal,0,1,26,2026-01-01 19:39:06,0
28325,72,Russia,Unknown,low,2932,43660.91,1190.47,3833.03,card_payment,desktop,0,7,1,2026-01-01 04:38:03,0
28326,32,Russia,Russia,low,3088,26905.62,819.83,459.41,online_transfer,mobile,0,2,12,2026-01-01 00:50:58,0
28327,22,Russia,Turkey,medium,569,17621.61,7397.19,14550.68,online_transfer,mobile,0,3,52,2026-01-01 07:47:31,0
28328,20,China,Russia,medium,3179,32954.86,1766.79,3572.66,bill_payment,mobile,2,2,14,2026-01-01 21:10:54,0
28329,51,Turkey,Russia,low,1077,45030.57,2168.4,547.92,cash_withdrawal,atm,1,5,32,2026-01-01 09:49:43,0
28330,53,China,Russia,low,1521,76947.41,2926.83,3807.9,online_transfer,atm,0,2,16,2026-01-01 13:06:30,0
28331,74,Russia,UAE,high,954,13588.88,348.65,297.88,card_payment,atm,0,5,32,2026-01-01 21:07:39,0
28332,20,Russia,Russia,medium,2974,40606.51,5130.84,1265.22,cash_withdrawal,mobile,1,5,39,2026-01-01 14:56:30,0
28333,45,Russia,China,high,942,38173.72,458.17,463.18,card_payment,mobile,0,2,6,2026-01-01 12:37:35,0
28334,53,Germany,Kazakhstan,low,3103,70663.88,908.05,377.9,online_transfer,pos_terminal,0,3,55,2026-01-01 21:48:20,0
28335,58,Russia,Kazakhstan,high,1755,36990.21,3500.25,5307.53,card_payment,mobile,0,6,20,2026-01-01 08:25:52,0
28336,55,Kazakhstan,Turkey,low,3336,20503.18,537.34,147.52,online_transfer,mobile,0,6,37,2026-01-01 09:06:11,0
28337,64,Russia,Russia,high,1334,9524.47,1094.44,750.3,bill_payment,desktop,1,4,37,2026-01-01 00:04:40,0
28338,55,Russia,Russia,low,1927,83855.51,519.24,572.49,card_payment,pos_terminal,1,2,29,2026-01-01 03:20:17,0
28339,29,Turkey,Kazakhstan,medium,1294,17981.1,1301.31,2341.12,card_payment,desktop,1,7,29,2026-01-01 02:52:50,0
28340,52,Russia,Russia,medium,1399,16538.98,1543.17,1014.12,card_payment,mobile,0,3,2,2026-01-01 05:06:55,0
28341,51,Russia,Germany,low,956,11074.39,770.05,668.7,online_transfer,desktop,0,5,2,2026-01-01 05:32:51,0
28342,21,Kazakhstan,Russia,low,1762,18285.85,253.43,82.72,cash_withdrawal,pos_terminal,0,6,3,2026-01-01 12:58:03,0
28343,40,UAE,Turkey,medium,1136,126845.64,848.05,4625.9,card_payment,mobile,0,2,58,2026-01-01 09:28:21,0
28344,59,Turkey,Germany,medium,334,48814.91,3557.47,22868.79,card_payment,mobile,2,4,0,2026-01-01 08:20:54,0
28345,34,Kazakhstan,Russia,low,236,20346.36,1668.85,199.27,card_payment,desktop,0,2,19,2026-01-01 15:17:23,0
28346,36,Germany,Russia,low,1410,21376.96,3739.65,48600.01,card_payment,mobile,0,2,1,2026-01-01 10:21:19,0
28347,39,Germany,Kazakhstan,medium,1888,46389.0,3808.92,7984.2,bill_payment,pos_terminal,0,3,34,2026-01-01 19:00:51,0
28348,51,Russia,China,low,246,45468.75,656.85,191.64,online_transfer,mobile,0,1,43,2026-01-01 12:30:49,0
28349,72,Turkey,Germany,low,1306,24208.13,1341.11,508.62,card_payment,atm,0,5,19,2026-01-01 08:00:00,0
28350,69,Russia,Unknown,low,2931,62479.67,4298.07,25777.22,crypto_transfer,atm,1,4,5,2026-01-01 16:49:25,1
28351,72,Germany,Russia,low,1089,10053.16,381.56,150.01,online_transfer,desktop,0,6,9,2026-01-01 10:16:28,1
28352,70,Turkey,UAE,low,563,14012.16,7871.07,30442.54,online_transfer,desktop,2,2,19,2026-01-01 21:51:27,0
28353,56,Russia,Unknown,low,2445,41487.89,2162.27,1668.64,card_payment,pos_terminal,1,3,1,2026-01-01 05:13:22,0
28354,41,Russia,Kazakhstan,medium,2663,61760.38,1135.11,225.46,card_payment,mobile,0,3,17,2026-01-01 13:32:02,0
28355,26,Turkey,Turkey,medium,3144,36061.9,2198.02,2448.9,card_payment,mobile,1,1,50,2026-01-01 18:23:52,0
28356,37,Russia,UAE,low,2408,21186.54,689.34,2599.43,cash_withdrawal,atm,0,3,58,2026-01-01 10:15:18,0
28357,72,Russia,Russia,low,2205,57021.56,140.51,554.93,cash_withdrawal,mobile,0,2,10,2026-01-01 21:58:56,0
28358,29,Kazakhstan,Turkey,medium,3005,5205.29,753.32,2812.94,card_payment,atm,0,4,55,2026-01-01 07:13:14,0
28359,33,Germany,Turkey,low,2795,30569.9,759.48,11548.64,cash_withdrawal,atm,1,1,10,2026-01-01 01:07:55,0
28360,52,Kazakhstan,Kazakhstan,low,2104,25763.79,1875.09,504.09,card_payment,mobile,0,5,20,2026-01-01 03:15:15,0
28361,74,UAE,Russia,high,361,52529.41,933.29,218.54,card_payment,pos_terminal,1,3,41,2026-01-01 17:37:44,0
28362,53,Russia,Russia,low,2257,9909.78,944.45,693.79,card_payment,desktop,1,2,53,2026-01-01 01:07:06,0
28363,71,Turkey,Russia,low,733,116270.39,1108.47,1227.94,online_transfer,atm,1,1,28,2026-01-01 10:45:54,0
28364,64,UAE,Russia,low,3336,170770.51,990.27,4094.25,cash_withdrawal,pos_terminal,0,2,36,2026-01-01 01:48:49,0
28365,30,UAE,Russia,medium,522,9763.76,789.3,297.25,online_transfer,desktop,0,2,7,2026-01-01 02:07:26,0
28366,42,Germany,Turkey,medium,702,20290.0,1473.83,395.06,online_transfer,desktop,0,3,46,2026-01-01 06:03:36,0
28367,62,Russia,Germany,low,111,113012.72,1036.94,1074.93,card_payment,mobile,0,3,59,2026-01-01 16:12:51,0
28368,57,Russia,UAE,low,56,19435.11,3512.3,12222.88,online_transfer,desktop,0,5,46,2026-01-01 16:08:43,0
28369,34,Russia,Russia,low,3472,38540.78,560.52,2470.09,online_transfer,mobile,1,3,19,2026-01-01 20:10:15,0
28370,38,Russia,Russia,low,3290,28999.6,574.15,512.74,card_payment,mobile,1,0,9,2026-01-01 21:27:52,0
28371,64,Russia,Russia,medium,1828,20593.44,1346.35,392.77,bill_payment,atm,0,3,55,2026-01-01 14:39:29,0
28372,38,Russia,Turkey,medium,2319,35667.55,1821.48,3642.66,card_payment,desktop,0,2,19,2026-01-01 20:48:28,1
28373,56,Turkey,Russia,low,944,55586.96,715.69,4908.87,online_transfer,mobile,0,0,11,2026-01-01 12:58:45,0
28374,59,Russia,Germany,low,1301,16133.46,1154.63,904.14,online_transfer,atm,0,1,26,2026-01-01 08:54:31,1
28375,52,Russia,Kazakhstan,low,772,53709.46,2936.72,12248.54,bill_payment,atm,2,6,42,2026-01-01 08:47:29,1
28376,54,Germany,Russia,high,60,21471.72,2635.33,9364.47,card_payment,mobile,1,5,51,2026-01-01 08:50:16,0
28377,31,Turkey,Russia,low,940,25398.94,1029.73,1752.9,online_transfer,desktop,1,2,12,2026-01-01 04:54:15,1
28378,19,Kazakhstan,Germany,low,2571,25522.16,2260.21,3970.41,online_transfer,desktop,0,3,26,2026-01-01 18:24:01,0
28379,33,Russia,Kazakhstan,low,1244,65260.78,464.2,195.35,bill_payment,mobile,0,5,5,2026-01-01 06:02:09,0
28380,62,China,Russia,low,1876,25022.04,2160.83,636.48,cash_withdrawal,pos_terminal,0,4,12,2026-01-01 22:31:34,0
28381,19,Russia,China,low,2875,20214.37,1422.06,1064.75,card_payment,desktop,0,3,58,2026-01-01 12:58:34,1
28382,35,Kazakhstan,Russia,low,538,28338.31,1097.47,589.49,bill_payment,pos_terminal,1,4,34,2026-01-01 22:29:53,0
28383,38,Russia,Russia,low,2797,11624.8,1453.32,2933.06,cash_withdrawal,pos_terminal,2,1,4,2026-01-01 15:52:35,0
28384,54,Russia,Russia,high,1717,15055.66,487.48,465.13,card_payment,pos_terminal,1,1,11,2026-01-01 21:15:19,0
28385,27,Germany,Russia,low,2064,60476.08,474.8,460.46,card_payment,mobile,0,4,0,2026-01-01 17:18:19,0
28386,25,Russia,Unknown,medium,1546,24785.62,810.26,707.7,bill_payment,mobile,0,4,6,2026-01-01 07:58:56,0
28387,43,Turkey,Russia,low,1157,21380.26,2319.03,8040.34,online_transfer,mobile,0,4,56,2026-01-01 04:26:55,0
28388,47,China,Kazakhstan,low,239,30039.33,2399.97,1336.08,card_payment,atm,1,3,22,2026-01-01 11:15:19,0
28389,20,Russia,Russia,low,1552,24747.86,799.18,3543.41,card_payment,desktop,0,4,15,2026-01-01 10:27:03,0
28390,74,Germany,Turkey,low,3319,20127.37,5620.05,4969.13,card_payment,mobile,0,1,34,2026-01-01 17:59:51,0
28391,22,Russia,Germany,medium,2905,9447.25,808.61,1955.16,card_payment,atm,1,2,22,2026-01-01 07:13:19,0
28392,20,Russia,Russia,low,1156,25384.74,2597.1,2111.21,bill_payment,pos_terminal,0,5,39,2026-01-01 17:40:49,0
28393,22,Russia,UAE,low,373,27828.83,1496.17,1213.28,card_payment,desktop,0,5,29,2026-01-01 18:40:06,0
28394,34,Kazakhstan,Germany,low,270,29213.09,674.15,1099.25,online_transfer,desktop,0,3,39,2026-01-01 05:31:03,0
28395,63,Russia,Russia,low,893,3624.3,4717.04,2061.77,card_payment,desktop,0,4,25,2026-01-01 15:53:28,0
28396,32,Germany,Russia,low,988,81420.84,1408.82,2629.8,online_transfer,pos_terminal,0,7,32,2026-01-01 01:36:07,0
28397,30,Russia,Russia,low,1281,18463.89,470.18,913.39,card_payment,atm,0,4,38,2026-01-01 05:38:57,0
28398,22,UAE,China,low,1919,40726.96,2012.73,647.52,card_payment,atm,0,0,27,2026-01-01 13:44:22,0
28399,57,China,Russia,low,134,40534.03,2388.65,2777.93,cash_withdrawal,mobile,0,1,41,2026-01-01 05:25:22,0
28400,38,China,Germany,low,2821,60660.19,1014.37,1244.59,cash_withdrawal,desktop,1,4,31,2026-01-01 15:31:48,0
28401,43,Germany,Russia,low,233,16357.82,1696.69,13514.57,card_payment,atm,0,3,18,2026-01-01 02:33:17,0
28402,43,Turkey,Russia,medium,2596,107755.12,1669.1,8966.93,online_transfer,mobile,1,4,55,2026-01-01 20:50:47,0
28403,55,Turkey,Russia,low,3267,15043.03,4474.51,6243.01,card_payment,atm,0,2,38,2026-01-01 14:09:43,0
28404,34,Turkey,China,low,1634,24618.83,2806.54,1578.33,card_payment,pos_terminal,1,3,56,2026-01-01 23:31:02,0
28405,18,Turkey,Russia,medium,1873,27307.87,3494.94,2229.34,card_payment,desktop,1,2,49,2026-01-01 02:34:25,0
28406,30,Russia,Russia,low,3631,44245.05,493.63,279.97,online_transfer,atm,0,4,7,2026-01-01 01:38:12,0
28407,22,Russia,Russia,low,2168,11427.35,1549.71,4462.39,card_payment,desktop,0,3,58,2026-01-01 16:35:27,0
28408,63,Russia,Russia,low,2406,5046.98,2630.02,9500.42,bill_payment,mobile,0,2,0,2026-01-01 13:00:47,0
28409,53,Russia,Russia,low,1854,25106.77,5603.45,5068.98,online_transfer,desktop,0,1,49,2026-01-01 22:09:05,0
28410,39,Russia,Russia,low,2545,80150.97,1611.59,7204.37,card_payment,pos_terminal,1,5,14,2026-01-01 04:34:24,0
28411,47,Russia,Germany,low,191,35180.33,1633.84,5953.71,cash_withdrawal,desktop,1,5,59,2026-01-01 09:50:31,0
28412,50,Russia,Turkey,medium,3371,66257.6,2360.16,419.75,card_payment,desktop,0,3,35,2026-01-01 20:46:29,0
28413,53,Russia,Turkey,low,222,35543.85,2631.58,1632.75,card_payment,atm,0,2,23,2026-01-01 16:10:07,0
28414,24,Kazakhstan,Russia,medium,2649,35712.63,746.22,1003.83,card_payment,desktop,0,8,22,2026-01-01 14:52:11,0
